backend,operation,predictor_id,predictor_full_path,repeat,latency_ms,result_size
Adjacency graph,criterion_degree_for_predictor,22,[BIO] > Neuromodulation_and_Neurostimulation > Transcranial_Electrical_Stimulation_Montages,3,0.000125,1
Adjacency graph,criterion_degree_for_predictor,22,[BIO] > Neuromodulation_and_Neurostimulation > Transcranial_Electrical_Stimulation_Montages,4,0.000125,1
Adjacency graph,criterion_degree_for_predictor,22,[BIO] > Neuromodulation_and_Neurostimulation > Transcranial_Electrical_Stimulation_Montages,5,0.000125,1
Adjacency graph,top10_criteria_for_predictor,86,[PSYCHO] > Interpersonal_and_Attachment_Therapies > Attachment_Informed_Interventions,0,0.00125,10
Adjacency graph,top10_criteria_for_predictor,86,[PSYCHO] > Interpersonal_and_Attachment_Therapies > Attachment_Informed_Interventions,1,0.000208,10
Adjacency graph,top10_criteria_for_predictor,86,[PSYCHO] > Interpersonal_and_Attachment_Therapies > Attachment_Informed_Interventions,2,0.000208,10
Adjacency graph,top10_criteria_for_predictor,86,[PSYCHO] > Interpersonal_and_Attachment_Therapies > Attachment_Informed_Interventions,3,0.000209,10
Adjacency graph,top10_criteria_for_predictor,86,[PSYCHO] > Interpersonal_and_Attachment_Therapies > Attachment_Informed_Interventions,4,0.000208,10
Adjacency graph,top10_criteria_for_predictor,86,[PSYCHO] > Interpersonal_and_Attachment_Therapies > Attachment_Informed_Interventions,5,0.000666,10
Adjacency graph,criterion_degree_for_predictor,86,[PSYCHO] > Interpersonal_and_Attachment_Therapies > Attachment_Informed_Interventions,0,0.000209,1
Adjacency graph,criterion_degree_for_predictor,86,[PSYCHO] > Interpersonal_and_Attachment_Therapies > Attachment_Informed_Interventions,1,0.000166,1
Adjacency graph,criterion_degree_for_predictor,86,[PSYCHO] > Interpersonal_and_Attachment_Therapies > Attachment_Informed_Interventions,2,0.000125,1
Adjacency graph,criterion_degree_for_predictor,86,[PSYCHO] > Interpersonal_and_Attachment_Therapies > Attachment_Informed_Interventions,3,0.000167,1
Adjacency graph,criterion_degree_for_predictor,86,[PSYCHO] > Interpersonal_and_Attachment_Therapies > Attachment_Informed_Interventions,4,0.000125,1
Adjacency graph,criterion_degree_for_predictor,86,[PSYCHO] > Interpersonal_and_Attachment_Therapies > Attachment_Informed_Interventions,5,0.000125,1
Adjacency graph,top10_criteria_for_predictor,98,[PSYCHO] > Third_Wave_and_Contextual_Therapies > DBT_Skills_Based_Therapy,0,0.000958,10
Adjacency graph,top10_criteria_for_predictor,98,[PSYCHO] > Third_Wave_and_Contextual_Therapies > DBT_Skills_Based_Therapy,1,0.000167,10
Adjacency graph,top10_criteria_for_predictor,98,[PSYCHO] > Third_Wave_and_Contextual_Therapies > DBT_Skills_Based_Therapy,2,0.000167,10
Adjacency graph,top10_criteria_for_predictor,98,[PSYCHO] > Third_Wave_and_Contextual_Therapies > DBT_Skills_Based_Therapy,3,0.000166,10
Adjacency graph,top10_criteria_for_predictor,98,[PSYCHO] > Third_Wave_and_Contextual_Therapies > DBT_Skills_Based_Therapy,4,0.000209,10
Adjacency graph,top10_criteria_for_predictor,98,[PSYCHO] > Third_Wave_and_Contextual_Therapies > DBT_Skills_Based_Therapy,5,0.000166,10
Adjacency graph,criterion_degree_for_predictor,98,[PSYCHO] > Third_Wave_and_Contextual_Therapies > DBT_Skills_Based_Therapy,0,0.000167,1
Adjacency graph,criterion_degree_for_predictor,98,[PSYCHO] > Third_Wave_and_Contextual_Therapies > DBT_Skills_Based_Therapy,1,0.000166,1
Adjacency graph,criterion_degree_for_predictor,98,[PSYCHO] > Third_Wave_and_Contextual_Therapies > DBT_Skills_Based_Therapy,2,0.000125,1
Adjacency graph,criterion_degree_for_predictor,98,[PSYCHO] > Third_Wave_and_Contextual_Therapies > DBT_Skills_Based_Therapy,3,0.000125,1
Adjacency graph,criterion_degree_for_predictor,98,[PSYCHO] > Third_Wave_and_Contextual_Therapies > DBT_Skills_Based_Therapy,4,0.000166,1
Adjacency graph,criterion_degree_for_predictor,98,[PSYCHO] > Third_Wave_and_Contextual_Therapies > DBT_Skills_Based_Therapy,5,0.000125,1
Adjacency graph,top10_criteria_for_predictor,143,[SOCIAL] > Work_Education_and_Role_Functioning > Work_and_Occupational_Solutions,0,0.0005,10
Adjacency graph,top10_criteria_for_predictor,143,[SOCIAL] > Work_Education_and_Role_Functioning > Work_and_Occupational_Solutions,1,0.000208,10
Adjacency graph,top10_criteria_for_predictor,143,[SOCIAL] > Work_Education_and_Role_Functioning > Work_and_Occupational_Solutions,2,0.000209,10
Adjacency graph,top10_criteria_for_predictor,143,[SOCIAL] > Work_Education_and_Role_Functioning > Work_and_Occupational_Solutions,3,0.000166,10
Adjacency graph,top10_criteria_for_predictor,143,[SOCIAL] > Work_Education_and_Role_Functioning > Work_and_Occupational_Solutions,4,0.000167,10
Adjacency graph,top10_criteria_for_predictor,143,[SOCIAL] > Work_Education_and_Role_Functioning > Work_and_Occupational_Solutions,5,0.000208,10
Adjacency graph,criterion_degree_for_predictor,143,[SOCIAL] > Work_Education_and_Role_Functioning > Work_and_Occupational_Solutions,0,0.000166,1
Adjacency graph,criterion_degree_for_predictor,143,[SOCIAL] > Work_Education_and_Role_Functioning > Work_and_Occupational_Solutions,1,0.000125,1
Adjacency graph,criterion_degree_for_predictor,143,[SOCIAL] > Work_Education_and_Role_Functioning > Work_and_Occupational_Solutions,2,0.000125,1
Adjacency graph,criterion_degree_for_predictor,143,[SOCIAL] > Work_Education_and_Role_Functioning > Work_and_Occupational_Solutions,3,0.000125,1
Adjacency graph,criterion_degree_for_predictor,143,[SOCIAL] > Work_Education_and_Role_Functioning > Work_and_Occupational_Solutions,4,0.000166,1
Adjacency graph,criterion_degree_for_predictor,143,[SOCIAL] > Work_Education_and_Role_Functioning > Work_and_Occupational_Solutions,5,0.000125,1
Adjacency graph,top10_criteria_for_predictor,51,[BIO] > Sleep_and_Circadian > Sleep_Supplements,0,0.000667,10
Adjacency graph,top10_criteria_for_predictor,51,[BIO] > Sleep_and_Circadian > Sleep_Supplements,1,0.000208,10
Adjacency graph,top10_criteria_for_predictor,51,[BIO] > Sleep_and_Circadian > Sleep_Supplements,2,0.000209,10
Adjacency graph,top10_criteria_for_predictor,51,[BIO] > Sleep_and_Circadian > Sleep_Supplements,3,0.000208,10
Adjacency graph,top10_criteria_for_predictor,51,[BIO] > Sleep_and_Circadian > Sleep_Supplements,4,0.000167,10
Adjacency graph,top10_criteria_for_predictor,51,[BIO] > Sleep_and_Circadian > Sleep_Supplements,5,0.000167,10
Adjacency graph,criterion_degree_for_predictor,51,[BIO] > Sleep_and_Circadian > Sleep_Supplements,0,0.000208,1
Adjacency graph,criterion_degree_for_predictor,51,[BIO] > Sleep_and_Circadian > Sleep_Supplements,1,0.000166,1
Adjacency graph,criterion_degree_for_predictor,51,[BIO] > Sleep_and_Circadian > Sleep_Supplements,2,0.000166,1
Adjacency graph,criterion_degree_for_predictor,51,[BIO] > Sleep_and_Circadian > Sleep_Supplements,3,0.000125,1
Adjacency graph,criterion_degree_for_predictor,51,[BIO] > Sleep_and_Circadian > Sleep_Supplements,4,0.000167,1
Adjacency graph,criterion_degree_for_predictor,51,[BIO] > Sleep_and_Circadian > Sleep_Supplements,5,0.000167,1
Adjacency graph,top10_criteria_for_predictor,44,[BIO] > Pharmacology_and_Biomedical_Treatments > Sleep_Related_Pharmacotherapy_Classes,0,0.000917,10
Adjacency graph,top10_criteria_for_predictor,44,[BIO] > Pharmacology_and_Biomedical_Treatments > Sleep_Related_Pharmacotherapy_Classes,1,0.000167,10
Adjacency graph,top10_criteria_for_predictor,44,[BIO] > Pharmacology_and_Biomedical_Treatments > Sleep_Related_Pharmacotherapy_Classes,2,0.000209,10
Adjacency graph,top10_criteria_for_predictor,44,[BIO] > Pharmacology_and_Biomedical_Treatments > Sleep_Related_Pharmacotherapy_Classes,3,0.000167,10
Adjacency graph,top10_criteria_for_predictor,44,[BIO] > Pharmacology_and_Biomedical_Treatments > Sleep_Related_Pharmacotherapy_Classes,4,0.000208,10
Adjacency graph,top10_criteria_for_predictor,44,[BIO] > Pharmacology_and_Biomedical_Treatments > Sleep_Related_Pharmacotherapy_Classes,5,0.000208,10
Adjacency graph,criterion_degree_for_predictor,44,[BIO] > Pharmacology_and_Biomedical_Treatments > Sleep_Related_Pharmacotherapy_Classes,0,0.000208,1
Adjacency graph,criterion_degree_for_predictor,44,[BIO] > Pharmacology_and_Biomedical_Treatments > Sleep_Related_Pharmacotherapy_Classes,1,0.000167,1
Adjacency graph,criterion_degree_for_predictor,44,[BIO] > Pharmacology_and_Biomedical_Treatments > Sleep_Related_Pharmacotherapy_Classes,2,0.000125,1
Adjacency graph,criterion_degree_for_predictor,44,[BIO] > Pharmacology_and_Biomedical_Treatments > Sleep_Related_Pharmacotherapy_Classes,3,0.000125,1
Adjacency graph,criterion_degree_for_predictor,44,[BIO] > Pharmacology_and_Biomedical_Treatments > Sleep_Related_Pharmacotherapy_Classes,4,0.000125,1
Adjacency graph,criterion_degree_for_predictor,44,[BIO] > Pharmacology_and_Biomedical_Treatments > Sleep_Related_Pharmacotherapy_Classes,5,0.000125,1
Adjacency graph,top10_criteria_for_predictor,5,[BIO] > Medical_Physiology_and_Testing > Physiology_and_Somatic_Optimization_Tools,0,0.001208,10
Adjacency graph,top10_criteria_for_predictor,5,[BIO] > Medical_Physiology_and_Testing > Physiology_and_Somatic_Optimization_Tools,1,0.000167,10
Adjacency graph,top10_criteria_for_predictor,5,[BIO] > Medical_Physiology_and_Testing > Physiology_and_Somatic_Optimization_Tools,2,0.000167,10
Adjacency graph,top10_criteria_for_predictor,5,[BIO] > Medical_Physiology_and_Testing > Physiology_and_Somatic_Optimization_Tools,3,0.000166,10
Adjacency graph,top10_criteria_for_predictor,5,[BIO] > Medical_Physiology_and_Testing > Physiology_and_Somatic_Optimization_Tools,4,0.000167,10
Adjacency graph,top10_criteria_for_predictor,5,[BIO] > Medical_Physiology_and_Testing > Physiology_and_Somatic_Optimization_Tools,5,0.000167,10
Adjacency graph,criterion_degree_for_predictor,5,[BIO] > Medical_Physiology_and_Testing > Physiology_and_Somatic_Optimization_Tools,0,0.000167,1
Adjacency graph,criterion_degree_for_predictor,5,[BIO] > Medical_Physiology_and_Testing > Physiology_and_Somatic_Optimization_Tools,1,0.000125,1
Adjacency graph,criterion_degree_for_predictor,5,[BIO] > Medical_Physiology_and_Testing > Physiology_and_Somatic_Optimization_Tools,2,0.000125,1
Adjacency graph,criterion_degree_for_predictor,5,[BIO] > Medical_Physiology_and_Testing > Physiology_and_Somatic_Optimization_Tools,3,0.000167,1
Adjacency graph,criterion_degree_for_predictor,5,[BIO] > Medical_Physiology_and_Testing > Physiology_and_Somatic_Optimization_Tools,4,0.000125,1
Adjacency graph,criterion_degree_for_predictor,5,[BIO] > Medical_Physiology_and_Testing > Physiology_and_Somatic_Optimization_Tools,5,0.000125,1
Adjacency graph,top10_criteria_for_predictor,31,[BIO] > Nutrition_and_Metabolism > Medical_Nutrition_Therapy_Tools,0,0.000833,10
Adjacency graph,top10_criteria_for_predictor,31,[BIO] > Nutrition_and_Metabolism > Medical_Nutrition_Therapy_Tools,1,0.000208,10
Adjacency graph,top10_criteria_for_predictor,31,[BIO] > Nutrition_and_Metabolism > Medical_Nutrition_Therapy_Tools,2,0.000209,10
Adjacency graph,top10_criteria_for_predictor,31,[BIO] > Nutrition_and_Metabolism > Medical_Nutrition_Therapy_Tools,3,0.000208,10
Adjacency graph,top10_criteria_for_predictor,31,[BIO] > Nutrition_and_Metabolism > Medical_Nutrition_Therapy_Tools,4,0.000167,10
Adjacency graph,top10_criteria_for_predictor,31,[BIO] > Nutrition_and_Metabolism > Medical_Nutrition_Therapy_Tools,5,0.000208,10
Adjacency graph,criterion_degree_for_predictor,31,[BIO] > Nutrition_and_Metabolism > Medical_Nutrition_Therapy_Tools,0,0.000166,1
Adjacency graph,criterion_degree_for_predictor,31,[BIO] > Nutrition_and_Metabolism > Medical_Nutrition_Therapy_Tools,1,0.000167,1
Adjacency graph,criterion_degree_for_predictor,31,[BIO] > Nutrition_and_Metabolism > Medical_Nutrition_Therapy_Tools,2,0.000167,1
Adjacency graph,criterion_degree_for_predictor,31,[BIO] > Nutrition_and_Metabolism > Medical_Nutrition_Therapy_Tools,3,0.000125,1
Adjacency graph,criterion_degree_for_predictor,31,[BIO] > Nutrition_and_Metabolism > Medical_Nutrition_Therapy_Tools,4,0.000125,1
Adjacency graph,criterion_degree_for_predictor,31,[BIO] > Nutrition_and_Metabolism > Medical_Nutrition_Therapy_Tools,5,0.000167,1
Adjacency graph,top10_criteria_for_predictor,17,[BIO] > Neuromodulation_and_Neurostimulation > Implantable_Central_Neuromodulation,0,0.000583,10
Adjacency graph,top10_criteria_for_predictor,17,[BIO] > Neuromodulation_and_Neurostimulation > Implantable_Central_Neuromodulation,1,0.000208,10
Adjacency graph,top10_criteria_for_predictor,17,[BIO] > Neuromodulation_and_Neurostimulation > Implantable_Central_Neuromodulation,2,0.000208,10
Adjacency graph,top10_criteria_for_predictor,17,[BIO] > Neuromodulation_and_Neurostimulation > Implantable_Central_Neuromodulation,3,0.000167,10
Adjacency graph,top10_criteria_for_predictor,17,[BIO] > Neuromodulation_and_Neurostimulation > Implantable_Central_Neuromodulation,4,0.000166,10
Adjacency graph,top10_criteria_for_predictor,17,[BIO] > Neuromodulation_and_Neurostimulation > Implantable_Central_Neuromodulation,5,0.000209,10
Adjacency graph,criterion_degree_for_predictor,17,[BIO] > Neuromodulation_and_Neurostimulation > Implantable_Central_Neuromodulation,0,0.000167,1
Adjacency graph,criterion_degree_for_predictor,17,[BIO] > Neuromodulation_and_Neurostimulation > Implantable_Central_Neuromodulation,1,0.000167,1
Adjacency graph,criterion_degree_for_predictor,17,[BIO] > Neuromodulation_and_Neurostimulation > Implantable_Central_Neuromodulation,2,0.000167,1
Adjacency graph,criterion_degree_for_predictor,17,[BIO] > Neuromodulation_and_Neurostimulation > Implantable_Central_Neuromodulation,3,0.000125,1
Adjacency graph,criterion_degree_for_predictor,17,[BIO] > Neuromodulation_and_Neurostimulation > Implantable_Central_Neuromodulation,4,0.000166,1
Adjacency graph,criterion_degree_for_predictor,17,[BIO] > Neuromodulation_and_Neurostimulation > Implantable_Central_Neuromodulation,5,0.000166,1
Adjacency graph,top10_criteria_for_predictor,99,[PSYCHO] > Third_Wave_and_Contextual_Therapies > Functional_Analytic_Behavior_Therapy,0,0.000417,10
Adjacency graph,top10_criteria_for_predictor,99,[PSYCHO] > Third_Wave_and_Contextual_Therapies > Functional_Analytic_Behavior_Therapy,1,0.000166,10
Adjacency graph,top10_criteria_for_predictor,99,[PSYCHO] > Third_Wave_and_Contextual_Therapies > Functional_Analytic_Behavior_Therapy,2,0.000167,10
Adjacency graph,top10_criteria_for_predictor,99,[PSYCHO] > Third_Wave_and_Contextual_Therapies > Functional_Analytic_Behavior_Therapy,3,0.000167,10
Adjacency graph,top10_criteria_for_predictor,99,[PSYCHO] > Third_Wave_and_Contextual_Therapies > Functional_Analytic_Behavior_Therapy,4,0.000208,10
Adjacency graph,top10_criteria_for_predictor,99,[PSYCHO] > Third_Wave_and_Contextual_Therapies > Functional_Analytic_Behavior_Therapy,5,0.000167,10
Adjacency graph,criterion_degree_for_predictor,99,[PSYCHO] > Third_Wave_and_Contextual_Therapies > Functional_Analytic_Behavior_Therapy,0,0.000167,1
Adjacency graph,criterion_degree_for_predictor,99,[PSYCHO] > Third_Wave_and_Contextual_Therapies > Functional_Analytic_Behavior_Therapy,1,0.000125,1
Adjacency graph,criterion_degree_for_predictor,99,[PSYCHO] > Third_Wave_and_Contextual_Therapies > Functional_Analytic_Behavior_Therapy,2,0.000166,1
Adjacency graph,criterion_degree_for_predictor,99,[PSYCHO] > Third_Wave_and_Contextual_Therapies > Functional_Analytic_Behavior_Therapy,3,0.000125,1
Adjacency graph,criterion_degree_for_predictor,99,[PSYCHO] > Third_Wave_and_Contextual_Therapies > Functional_Analytic_Behavior_Therapy,4,0.000125,1
Adjacency graph,criterion_degree_for_predictor,99,[PSYCHO] > Third_Wave_and_Contextual_Therapies > Functional_Analytic_Behavior_Therapy,5,0.000167,1
Adjacency graph,top10_criteria_for_predictor,95,[PSYCHO] > Systemic_Couple_Family_Parenting > Parenting_And_Caregiver_Interventions,0,0.000583,10
Adjacency graph,top10_criteria_for_predictor,95,[PSYCHO] > Systemic_Couple_Family_Parenting > Parenting_And_Caregiver_Interventions,1,0.000208,10
Adjacency graph,top10_criteria_for_predictor,95,[PSYCHO] > Systemic_Couple_Family_Parenting > Parenting_And_Caregiver_Interventions,2,0.000167,10
Adjacency graph,top10_criteria_for_predictor,95,[PSYCHO] > Systemic_Couple_Family_Parenting > Parenting_And_Caregiver_Interventions,3,0.000208,10
Adjacency graph,top10_criteria_for_predictor,95,[PSYCHO] > Systemic_Couple_Family_Parenting > Parenting_And_Caregiver_Interventions,4,0.000167,10
Adjacency graph,top10_criteria_for_predictor,95,[PSYCHO] > Systemic_Couple_Family_Parenting > Parenting_And_Caregiver_Interventions,5,0.000167,10
Adjacency graph,criterion_degree_for_predictor,95,[PSYCHO] > Systemic_Couple_Family_Parenting > Parenting_And_Caregiver_Interventions,0,0.000167,1
Adjacency graph,criterion_degree_for_predictor,95,[PSYCHO] > Systemic_Couple_Family_Parenting > Parenting_And_Caregiver_Interventions,1,0.000166,1
Adjacency graph,criterion_degree_for_predictor,95,[PSYCHO] > Systemic_Couple_Family_Parenting > Parenting_And_Caregiver_Interventions,2,0.000166,1
Adjacency graph,criterion_degree_for_predictor,95,[PSYCHO] > Systemic_Couple_Family_Parenting > Parenting_And_Caregiver_Interventions,3,0.000166,1
Adjacency graph,criterion_degree_for_predictor,95,[PSYCHO] > Systemic_Couple_Family_Parenting > Parenting_And_Caregiver_Interventions,4,0.000125,1
Adjacency graph,criterion_degree_for_predictor,95,[PSYCHO] > Systemic_Couple_Family_Parenting > Parenting_And_Caregiver_Interventions,5,0.000125,1
Adjacency graph,top10_criteria_for_predictor,37,[BIO] > Personalization_and_Monitoring > Wearables_and_Home_Monitoring,0,0.000458,10
Adjacency graph,top10_criteria_for_predictor,37,[BIO] > Personalization_and_Monitoring > Wearables_and_Home_Monitoring,1,0.000166,10
Adjacency graph,top10_criteria_for_predictor,37,[BIO] > Personalization_and_Monitoring > Wearables_and_Home_Monitoring,2,0.000209,10
Adjacency graph,top10_criteria_for_predictor,37,[BIO] > Personalization_and_Monitoring > Wearables_and_Home_Monitoring,3,0.000208,10
Adjacency graph,top10_criteria_for_predictor,37,[BIO] > Personalization_and_Monitoring > Wearables_and_Home_Monitoring,4,0.000167,10
Adjacency graph,top10_criteria_for_predictor,37,[BIO] > Personalization_and_Monitoring > Wearables_and_Home_Monitoring,5,0.000167,10
Adjacency graph,criterion_degree_for_predictor,37,[BIO] > Personalization_and_Monitoring > Wearables_and_Home_Monitoring,0,0.000208,1
Adjacency graph,criterion_degree_for_predictor,37,[BIO] > Personalization_and_Monitoring > Wearables_and_Home_Monitoring,1,0.000167,1
Adjacency graph,criterion_degree_for_predictor,37,[BIO] > Personalization_and_Monitoring > Wearables_and_Home_Monitoring,2,0.000166,1
Adjacency graph,criterion_degree_for_predictor,37,[BIO] > Personalization_and_Monitoring > Wearables_and_Home_Monitoring,3,0.000125,1
Adjacency graph,criterion_degree_for_predictor,37,[BIO] > Personalization_and_Monitoring > Wearables_and_Home_Monitoring,4,0.000125,1
Adjacency graph,criterion_degree_for_predictor,37,[BIO] > Personalization_and_Monitoring > Wearables_and_Home_Monitoring,5,0.000167,1
Adjacency graph,top10_criteria_for_predictor,94,[PSYCHO] > Systemic_Couple_Family_Parenting > Family_Systems_Interventions,0,0.0005,10
Adjacency graph,top10_criteria_for_predictor,94,[PSYCHO] > Systemic_Couple_Family_Parenting > Family_Systems_Interventions,1,0.000166,10
Adjacency graph,top10_criteria_for_predictor,94,[PSYCHO] > Systemic_Couple_Family_Parenting > Family_Systems_Interventions,2,0.000167,10
Adjacency graph,top10_criteria_for_predictor,94,[PSYCHO] > Systemic_Couple_Family_Parenting > Family_Systems_Interventions,3,0.000209,10
Adjacency graph,top10_criteria_for_predictor,94,[PSYCHO] > Systemic_Couple_Family_Parenting > Family_Systems_Interventions,4,0.000208,10
Adjacency graph,top10_criteria_for_predictor,94,[PSYCHO] > Systemic_Couple_Family_Parenting > Family_Systems_Interventions,5,0.000167,10
Adjacency graph,criterion_degree_for_predictor,94,[PSYCHO] > Systemic_Couple_Family_Parenting > Family_Systems_Interventions,0,0.000167,1
Adjacency graph,criterion_degree_for_predictor,94,[PSYCHO] > Systemic_Couple_Family_Parenting > Family_Systems_Interventions,1,0.000166,1
Adjacency graph,criterion_degree_for_predictor,94,[PSYCHO] > Systemic_Couple_Family_Parenting > Family_Systems_Interventions,2,0.000166,1
Adjacency graph,criterion_degree_for_predictor,94,[PSYCHO] > Systemic_Couple_Family_Parenting > Family_Systems_Interventions,3,0.000125,1
Adjacency graph,criterion_degree_for_predictor,94,[PSYCHO] > Systemic_Couple_Family_Parenting > Family_Systems_Interventions,4,0.000125,1
Adjacency graph,criterion_degree_for_predictor,94,[PSYCHO] > Systemic_Couple_Family_Parenting > Family_Systems_Interventions,5,0.000125,1
Adjacency graph,top10_criteria_for_predictor,62,[PSYCHO] > Cognitive_Behavioral_Therapies > Cognitive_Bias_and_Attention_Modification,0,0.000375,10
Adjacency graph,top10_criteria_for_predictor,62,[PSYCHO] > Cognitive_Behavioral_Therapies > Cognitive_Bias_and_Attention_Modification,1,0.000208,10
Adjacency graph,top10_criteria_for_predictor,62,[PSYCHO] > Cognitive_Behavioral_Therapies > Cognitive_Bias_and_Attention_Modification,2,0.000208,10
Adjacency graph,top10_criteria_for_predictor,62,[PSYCHO] > Cognitive_Behavioral_Therapies > Cognitive_Bias_and_Attention_Modification,3,0.000167,10
Adjacency graph,top10_criteria_for_predictor,62,[PSYCHO] > Cognitive_Behavioral_Therapies > Cognitive_Bias_and_Attention_Modification,4,0.000166,10
Adjacency graph,top10_criteria_for_predictor,62,[PSYCHO] > Cognitive_Behavioral_Therapies > Cognitive_Bias_and_Attention_Modification,5,0.000167,10
Adjacency graph,criterion_degree_for_predictor,62,[PSYCHO] > Cognitive_Behavioral_Therapies > Cognitive_Bias_and_Attention_Modification,0,0.000209,1
Adjacency graph,criterion_degree_for_predictor,62,[PSYCHO] > Cognitive_Behavioral_Therapies > Cognitive_Bias_and_Attention_Modification,1,0.000166,1
Adjacency graph,criterion_degree_for_predictor,62,[PSYCHO] > Cognitive_Behavioral_Therapies > Cognitive_Bias_and_Attention_Modification,2,0.000167,1
Adjacency graph,criterion_degree_for_predictor,62,[PSYCHO] > Cognitive_Behavioral_Therapies > Cognitive_Bias_and_Attention_Modification,3,0.000125,1
Adjacency graph,criterion_degree_for_predictor,62,[PSYCHO] > Cognitive_Behavioral_Therapies > Cognitive_Bias_and_Attention_Modification,4,0.000167,1
Adjacency graph,criterion_degree_for_predictor,62,[PSYCHO] > Cognitive_Behavioral_Therapies > Cognitive_Bias_and_Attention_Modification,5,0.000125,1
Adjacency graph,top10_criteria_for_predictor,7,[BIO] > Movement_and_Bodywork > Balance_and_Coordination_Modalities,0,0.000458,10
Adjacency graph,top10_criteria_for_predictor,7,[BIO] > Movement_and_Bodywork > Balance_and_Coordination_Modalities,1,0.000209,10
Adjacency graph,top10_criteria_for_predictor,7,[BIO] > Movement_and_Bodywork > Balance_and_Coordination_Modalities,2,0.000208,10
Adjacency graph,top10_criteria_for_predictor,7,[BIO] > Movement_and_Bodywork > Balance_and_Coordination_Modalities,3,0.000166,10
Adjacency graph,top10_criteria_for_predictor,7,[BIO] > Movement_and_Bodywork > Balance_and_Coordination_Modalities,4,0.000166,10
Adjacency graph,top10_criteria_for_predictor,7,[BIO] > Movement_and_Bodywork > Balance_and_Coordination_Modalities,5,0.000209,10
Adjacency graph,criterion_degree_for_predictor,7,[BIO] > Movement_and_Bodywork > Balance_and_Coordination_Modalities,0,0.000167,1
Adjacency graph,criterion_degree_for_predictor,7,[BIO] > Movement_and_Bodywork > Balance_and_Coordination_Modalities,1,0.000167,1
Adjacency graph,criterion_degree_for_predictor,7,[BIO] > Movement_and_Bodywork > Balance_and_Coordination_Modalities,2,0.000125,1
Adjacency graph,criterion_degree_for_predictor,7,[BIO] > Movement_and_Bodywork > Balance_and_Coordination_Modalities,3,0.000125,1
Adjacency graph,criterion_degree_for_predictor,7,[BIO] > Movement_and_Bodywork > Balance_and_Coordination_Modalities,4,0.000125,1
Adjacency graph,criterion_degree_for_predictor,7,[BIO] > Movement_and_Bodywork > Balance_and_Coordination_Modalities,5,0.000166,1
Adjacency graph,top10_criteria_for_predictor,0,[BIO] > Environment_and_Exposure > Air_Quality,0,0.001208,10
Adjacency graph,top10_criteria_for_predictor,0,[BIO] > Environment_and_Exposure > Air_Quality,1,0.000208,10
Adjacency graph,top10_criteria_for_predictor,0,[BIO] > Environment_and_Exposure > Air_Quality,2,0.000167,10
Adjacency graph,top10_criteria_for_predictor,0,[BIO] > Environment_and_Exposure > Air_Quality,3,0.000208,10
Adjacency graph,top10_criteria_for_predictor,0,[BIO] > Environment_and_Exposure > Air_Quality,4,0.000167,10
Adjacency graph,top10_criteria_for_predictor,0,[BIO] > Environment_and_Exposure > Air_Quality,5,0.000167,10
Adjacency graph,criterion_degree_for_predictor,0,[BIO] > Environment_and_Exposure > Air_Quality,0,0.000166,1
Adjacency graph,criterion_degree_for_predictor,0,[BIO] > Environment_and_Exposure > Air_Quality,1,0.000125,1
Adjacency graph,criterion_degree_for_predictor,0,[BIO] > Environment_and_Exposure > Air_Quality,2,0.000125,1
Adjacency graph,criterion_degree_for_predictor,0,[BIO] > Environment_and_Exposure > Air_Quality,3,0.000125,1
Adjacency graph,criterion_degree_for_predictor,0,[BIO] > Environment_and_Exposure > Air_Quality,4,0.000125,1
Adjacency graph,criterion_degree_for_predictor,0,[BIO] > Environment_and_Exposure > Air_Quality,5,0.000125,1
Adjacency graph,top10_criteria_for_predictor,57,[PSYCHO] > Brief_and_Motivational_Approaches > Motivational_Interviewing_Approach,0,0.000959,10
Adjacency graph,top10_criteria_for_predictor,57,[PSYCHO] > Brief_and_Motivational_Approaches > Motivational_Interviewing_Approach,1,0.000167,10
Adjacency graph,top10_criteria_for_predictor,57,[PSYCHO] > Brief_and_Motivational_Approaches > Motivational_Interviewing_Approach,2,0.000167,10
Adjacency graph,top10_criteria_for_predictor,57,[PSYCHO] > Brief_and_Motivational_Approaches > Motivational_Interviewing_Approach,3,0.000166,10
Adjacency graph,top10_criteria_for_predictor,57,[PSYCHO] > Brief_and_Motivational_Approaches > Motivational_Interviewing_Approach,4,0.000167,10
Adjacency graph,top10_criteria_for_predictor,57,[PSYCHO] > Brief_and_Motivational_Approaches > Motivational_Interviewing_Approach,5,0.000167,10
Adjacency graph,criterion_degree_for_predictor,57,[PSYCHO] > Brief_and_Motivational_Approaches > Motivational_Interviewing_Approach,0,0.000167,1
Adjacency graph,criterion_degree_for_predictor,57,[PSYCHO] > Brief_and_Motivational_Approaches > Motivational_Interviewing_Approach,1,0.000125,1
Adjacency graph,criterion_degree_for_predictor,57,[PSYCHO] > Brief_and_Motivational_Approaches > Motivational_Interviewing_Approach,2,0.000166,1
Adjacency graph,criterion_degree_for_predictor,57,[PSYCHO] > Brief_and_Motivational_Approaches > Motivational_Interviewing_Approach,3,0.000166,1
Adjacency graph,criterion_degree_for_predictor,57,[PSYCHO] > Brief_and_Motivational_Approaches > Motivational_Interviewing_Approach,4,0.000125,1
Adjacency graph,criterion_degree_for_predictor,57,[PSYCHO] > Brief_and_Motivational_Approaches > Motivational_Interviewing_Approach,5,0.000125,1
